"fecha","rho7dpromedio","incidenciaAcum14d","riesgopor10"
2020-03-28,0.904266675220765,2.34306308808532,2.11875386849541
2020-03-29,0.973154737927956,2.34306308808532,2.28016294543434
2020-03-30,1.08434018079657,2.4114736891973,2.61485781613036
2020-03-31,1.17491627137266,2.4228754560493,2.84667579682177
2020-04-01,1.22716014764657,2.49128605716128,3.05720696573588
2020-04-02,1.23910592188486,2.57109842512525,3.18586328432154
2020-04-03,1.22937739930827,2.58250019197725,3.17486736972609
2020-04-04,1.2111537968238,2.55969665827326,3.10018632638484
2020-04-05,1.18817920663705,2.55399577484726,3.03460467351239
2020-04-06,1.16989853529515,2.55969665827326,2.99458537131378
2020-04-07,1.19137530414034,2.60530372568124,3.10389451856146
2020-04-08,1.25356017808992,2.73072316105321,3.42312581208413
2020-04-09,1.32110749140924,2.83333906272118,3.74314546146337
2020-04-10,1.37375291009718,2.95305761466714,4.05677149183363
2020-04-11,1.40197326490577,3.13548588429909,4.39586738227676
2020-04-12,1.41332889061454,3.33501680420903,4.7134756000736
2020-04-13,1.38606401641089,3.49464154013698,4.84379688903861
2020-04-14,1.34830487868218,3.63146274236094,4.89631893227782
2020-04-15,1.31659684663215,3.7853865948629,4.98382805408009
2020-04-16,1.3276491583757,3.95641309764285,5.25272851927214
2020-04-17,1.34071549022648,4.18444843468278,5.61015483443317
2020-04-18,1.35482203374479,4.49229613968669,6.0862617921542
2020-04-19,1.31810271163997,4.73743412700462,6.24442476902052
2020-04-20,1.26762426967216,5.1707012673805,6.55450641775614
2020-04-21,1.18985765271566,5.41583925469843,6.44407778308079
2020-04-22,1.13212081590906,5.66097724201635,6.40891017407415
2020-04-23,1.04663487328026,5.74649049340633,6.01447734937253
2020-04-24,0.995871710872435,5.90611522933428,5.88173307804688
2020-04-25,0.941537639801962,6.06573996526224,5.71112249054544
2020-04-26,0.932669969163748,6.27097176859818,5.84874704604519
2020-04-27,0.914490326725436,6.34508325313616,5.80251725726057
2020-04-28,0.923850667876821,6.43059650452613,5.94091087555282
2020-04-29,0.927445942658537,6.47050268850812,6.00104146541801
2020-04-30,0.968469435294933,6.43059650452613,6.22783616534799
2020-05-01,1.02586490533129,6.45340003823013,6.62031661928388
2020-05-02,1.0876875015894,6.40209208739614,6.96347554748518
2020-05-03,1.13121458396213,6.41919473767413,7.26148670454992
2020-05-04,1.16535623900203,6.36218590341415,7.41421303623443
2020-05-05,1.19379161315169,6.57311859017609,7.84693384520366
2020-05-06,1.22184666083662,6.51610975591611,7.96168694691102
2020-05-07,1.24265242804929,6.61302477415808,8.21769129235762
2020-05-08,1.26953747873186,6.70993979240005,8.51852004648612
2020-05-09,1.3305878890033,6.81825657749402,9.07228962613066
2020-05-10,1.4102451728234,7.14890781620192,10.0817127387582
2020-05-11,1.48134251808088,7.54226877259581,11.1726834156398
2020-05-12,1.56245981348389,8.01544209695367,12.5238061637971
2020-05-13,1.62878961253996,8.56272690584951,13.9468806392641
2020-05-14,1.69953530462069,9.20692673298732,15.647497029768
2020-05-15,1.71585884262267,9.95374246179311,17.0792170202564
2020-05-16,1.70583298864486,11.0597138464368,18.8660247242242
2020-05-17,1.64926678973569,12.0687702128385,19.9046219049858
2020-05-18,1.60486814357771,13.2944601494281,21.3358555798806
2020-05-19,1.51475631957568,14.2465076815699,21.5799875425414
2020-05-20,1.43290592608186,15.8199515071454,22.6685022649163
2020-05-21,1.3266376539447,16.9715299591971,22.5150706889214
2020-05-22,1.26776420332464,18.2599296134727,23.1492851191883
2020-05-23,1.21667101033874,19.2575842130224,23.4301444411414
2020-05-24,1.2311768654566,20.2153326285901,24.88864985983
2020-05-25,1.24357013246896,21.8001782210177,27.1100505181579
2020-05-26,1.27151796510347,23.4990414819652,29.8794534070304
2020-05-27,1.26356059692759,24.9527667555947,31.5293328566943
2020-05-28,1.2708884924362,26.4463982132063,33.6104231555493
2020-05-29,1.2596234848396,27.603677548684,34.7702405082619
2020-05-30,1.26789580488246,28.4018012283237,36.0105246284972
2020-05-31,1.25456003692728,29.1714204908335,36.5972983682014
2020-06-01,1.27927913458755,31.024207604283,39.6886214552718
2020-06-02,1.30213086967482,32.5919505464325,42.4389849094249
2020-06-03,1.34803835105528,33.9430599183941,45.7565465221626
2020-06-04,1.37060286031797,35.8699585163816,49.1634677420396
2020-06-05,1.39206529045199,37.973584500575,52.861708937296
2020-06-06,1.39275052686262,40.4705714411622,56.36540969711
2020-06-07,1.38320036663004,42.7794292286916,59.17252219335
2020-06-08,1.34991200488609,45.1680993841849,60.9729595965992
2020-06-09,1.32476154334691,47.4142474540282,62.8125716338305
2020-06-10,1.31222252563098,50.6751527736993,66.4970769594394
2020-06-11,1.30517719667362,53.0353185120626,69.2204883402662
2020-06-12,1.3081931599413,56.3760361996976,73.7507449410476
2020-06-13,1.30536525373441,59.4716159000147,77.632180979318
2020-06-14,1.32902371888379,63.3197122125636,84.1533994033927
2020-06-15,1.34128453238084,66.7972511024226,89.5941197092387
2020-06-16,1.37603361485286,71.5859931802612,98.5047329686669
2020-06-17,1.38111061825207,75.60511599559,104.419028495689
2020-06-18,1.38882435639637,80.6617995944506,112.025071907536
2020-06-19,1.35544536767996,85.2567116358052,115.560814850378
2020-06-20,1.32093524032829,91.5675895883854,120.954855959216
2020-06-21,1.24730992187086,95.7976450904762,119.489353213214
2020-06-22,1.18816336091931,100.934141057301,119.926248270146
2020-06-23,1.11611684439723,105.255410694207,117.477336839754
2020-06-24,1.08162387536327,108.55622219786,117.417001748446
2020-06-25,1.05313540246956,112.518336178929,118.497043257002
2020-06-26,1.05596628671403,116.622972245648,123.14992694779
2020-06-27,1.07605021842893,120.442564141067,129.602247452136
2020-06-28,1.11832934453427,124.022718932594,138.698245971246
2020-06-29,1.16061710944412,128.087448815331,148.660484600121
2020-06-30,1.19132482187007,130.618641056474,155.609229289514
2020-07-01,1.20864593332046,136.952322542758,165.526867700096
2020-07-02,1.20872037509132,139.722951887793,168.88597881468
2020-07-03,1.20493068013512,143.662262335158,173.103067465252
2020-07-04,1.17785441821751,145.201500860178,171.026229319974
2020-07-05,1.15728626851428,149.066699823005,172.512844797903
2020-07-06,1.14001358728268,153.057318221204,174.48742240522
2020-07-07,1.14007130663762,158.256523905714,180.423721993116
2020-07-08,1.14374673297688,162.116021985115,185.419670508683
2020-07-09,1.16068530894289,166.574112824246,193.340125605296
2020-07-10,1.18163608368286,174.144886013971,205.775881102947
2020-07-11,1.20878047792708,179.469511133854,216.93924144172
2020-07-12,1.22456824743206,186.190852693106,228.003406170278
2020-07-13,1.22796147190339,193.03761368773,237.042752236703
2020-07-14,1.23161181350807,200.043999418282,246.376552904958
2020-07-15,1.22925109049263,206.582912707902,253.942270723333
2020-07-16,1.23531728951727,213.65200815614,263.928019615365
2020-07-17,1.22787325596637,221.051754843086,271.42353795626
2020-07-18,1.2150076734934,230.327092177185,279.849184408701
2020-07-19,1.18849738732568,238.165806887933,283.059439236621
2020-07-20,1.16306776019448,251.933440361719,293.015662199594
2020-07-21,1.1254251333276,259.059544644217,291.552122571005
2020-07-22,1.09754550060163,266.978071722928,293.020581378799
2020-07-23,1.07090806279967,274.32651045904,293.778471890285
2020-07-24,1.0643676394998,278.784601298171,296.729308012626
2020-07-25,1.06221391505405,287.31882378689,305.194052683398
2020-07-26,1.06656667690559,293.983156511883,313.552638307095
2020-07-27,1.07017149741698,303.058962926072,324.325064160231
2020-07-28,1.09373386986056,309.882920386992,338.929445718557
2020-07-29,1.11761884997912,312.630746198323,349.402015034284
2020-07-30,1.14430542258185,318.137799587838,364.046809196621
2020-07-31,1.14916305116261,323.342706155774,371.573490777146
2020-08-01,1.14811165158061,334.915499510551,384.520387283004
2020-08-02,1.12849120756825,342.6230939025,386.647148978802
2020-08-03,1.1028404291024,346.385676963659,382.008128617527
2020-08-04,1.05914719662157,352.628144315128,373.485110501233
2020-08-05,1.01348629079396,357.057730737128,361.873115124082
2020-08-06,0.965186606995203,361.179469454125,348.605586638754
2020-08-07,0.926008787528007,364.759624245652,337.770617386888
2020-08-08,0.897891429486008,366.03092124965,328.656027116928
2020-08-09,0.889682276103244,365.329712588252,325.02737022366
2020-08-10,0.900090999672267,367.125490867441,330.446350080047
2020-08-11,0.918037722304151,364.896445447876,334.988701655849
2020-08-12,0.941733173080138,364.218040320182,342.996210803755
2020-08-13,0.962477452950794,362.342449673029,348.746438057248
2020-08-14,1.00232123488761,361.601334827649,362.440696461458
2020-08-15,1.03687204579476,353.232437958283,366.256840586875
2020-08-16,1.09020562527018,349.76059995185,381.310973565379
2020-08-17,1.12863662693674,346.072128375229,390.589679646238
2020-08-18,1.16674080590482,347.713982801917,405.692092518683
2020-08-19,1.18057863897512,349.002382456193,412.024757679208
2020-08-20,1.195694757434,358.015479152696,428.077231503099
2020-08-21,1.18162106035812,361.601334827649,427.27575268596
2020-08-22,1.17080235301852,366.407179555765,428.99038798677
2020-08-23,1.13946468599701,374.821683492539,427.096071885697
2020-08-24,1.11758839950672,381.902180707629,426.809446905166
2020-08-25,1.07971784975999,393.851232368521,425.248205738263
2020-08-26,1.04967590425874,403.172176770029,423.200119223045
2020-08-27,1.00929887802681,411.592381590228,415.4197289434
2020-08-28,0.990376748762962,420.183612913208,416.140080440458
2020-08-29,0.97224676054359,422.344247731661,410.622826691327
2020-08-30,0.972519902409398,427.486444581912,415.739075366141
2020-08-31,0.966201452391352,431.727901850854,417.136125806167
2020-09-01,0.979392106162618,436.436831560729,427.442787669202
2020-09-02,0.98718345484905,440.21081638874,434.568834584557
2020-09-03,1.0003856686772,436.414028027025,436.582339247927
2020-09-04,0.999352644399948,438.318123091309,438.034375399721
2020-09-05,1.00078770203781,438.89961320076,439.245335320475
2020-09-06,0.991935456546651,436.938509302217,433.414799707508
2020-09-07,0.980925761008155,434.601147097558,426.311460951689
2020-09-08,0.960684339838539,430.998188772327,414.053210452349
2020-09-09,0.945500811583864,428.427090347201,405.078161627793
2020-09-10,0.931026652103594,427.782890520064,398.277272388093
2020-09-11,0.919050869403092,420.7080941884,386.652139728767
2020-09-12,0.907050692991577,420.388844716544,381.313992926069
2020-09-13,0.894522983896191,416.004865361951,372.125913478906
2020-09-14,0.891135946460893,412.51592470524,367.607768992395
2020-09-15,0.892051149678148,405.481034557558,361.709823049754
2020-09-16,0.910467036027135,399.312678690628,363.561031015512
2020-09-17,0.932093823143276,391.827418752292,365.219916757185
2020-09-18,0.961714428208015,385.630558468232,370.866472036813
2020-09-19,0.98415795174483,380.072197127883,374.051075040535
2020-09-20,1.0063279020369,379.684537054916,382.087143610323
2020-09-21,1.01392465403241,373.635899739931,378.838650377898
2020-09-22,1.02020208625059,368.784447944407,376.234663169655
2020-09-23,1.0155139312312,364.599999509724,370.256378829014
2020-09-24,1.01244912994391,359.49200796003,363.96737068092
2020-09-25,0.998517262522443,359.54901679429,359.01589999207
2020-09-26,0.981950989453391,357.975572968714,351.514468076773
2020-09-27,0.966133058159474,357.958470318436,345.835511622838
2020-09-28,0.956863522277482,356.789789216106,341.399134421964
2020-09-29,0.946277470192298,353.494678595879,334.504050188148
2020-09-30,0.929424550861105,352.400108978088,327.529313010363
2020-10-01,0.902084216435951,354.190186373851,319.509376744359
2020-10-02,0.863540088481147,351.191521691776,303.267957715545
2020-10-03,0.814473174436931,347.605666016823,283.115490252986
2020-10-04,0.747535816704212,338.415841934114,252.977962785861
2020-10-05,0.664900107243429,329.83031149456,219.304209484867
2020-10-06,0.56881461151031,318.639477329325,181.246790508928
2020-10-07,0.466750671698616,304.182036960994,141.977170070197
2020-10-08,0.358427562386599,286.161544451413,102.568184826504
2020-10-09,0.275963892085241,263.625952268441,72.751243842677
2020-10-10,0.215917291516369,240.17821873731,51.858630470986
2020-10-11,0.164299997296981,215.504795269589,35.4074372802801
2020-10-12,0.121794635342857,188.169059241927,22.917981953179
2020-01-06,0.5,0.032513494725986,0.016256747362993
2020-01-07,0.4,0.032513494725986,0.0130053978903944
2020-01-08,0.333333333333333,0.032513494725986,0.0108378315753287
2020-01-09,0.285714285714286,0.032513494725986,0.00928956992171029
2020-01-10,0.142857142857143,0.032513494725986,0.00464478496085515
2020-01-11,0,0.032513494725986,0
2020-01-12,0,0.032513494725986,0
2020-01-13,0,0.032513494725986,0
2020-01-14,0,0.032513494725986,0
2020-01-15,0,0.032513494725986,0
2020-01-16,0,0.032513494725986,0
2020-01-17,0,0.032513494725986,0
2020-01-18,0,0.032513494725986,0
2020-01-19,0,0.032513494725986,0
2020-01-20,0,0,0
2020-01-21,0,0,0
2020-01-22,0,0,0
2020-01-23,0,0,0
2020-01-24,0,0,0
2020-01-25,0,0,0
2020-01-26,0,0,0
2020-01-27,0,0,0
2020-01-28,0,0,0
2020-01-29,0,0,0
2020-01-30,0.142857142857143,0,0
2020-01-31,0.285714285714286,0,0
2020-02-01,0.428571428571429,0,0
2020-02-02,0.428571428571429,0,0
2020-02-03,0.428571428571429,0.032513494725986,0.0139343548825654
2020-02-04,0.571428571428571,0.032513494725986,0.0185791398434206
2020-02-05,0.714285714285714,0.032513494725986,0.0232239248042757
2020-02-06,0.714285714285714,0.032513494725986,0.0232239248042757
2020-02-07,0.571428571428571,0.032513494725986,0.0185791398434206
2020-02-08,0.571428571428571,0.0650269894519721,0.0371582796868412
2020-02-09,0.714285714285714,0.0650269894519721,0.0464478496085515
2020-02-10,0.857142857142857,0.0650269894519721,0.0557374195302618
2020-02-11,0.714285714285714,0.0650269894519721,0.0464478496085515
2020-02-12,0.571428571428571,0.0975404841779581,0.0557374195302617
2020-02-13,0.428571428571429,0.0975404841779581,0.0418030646476963
2020-02-14,0.428571428571429,0.0975404841779581,0.0418030646476963
2020-02-15,0.285714285714286,0.0975404841779581,0.0278687097651309
2020-02-16,0.428571428571429,0.0975404841779581,0.0418030646476963
2020-02-17,0.571428571428571,0.0650269894519721,0.0371582796868412
2020-02-18,1,0.0650269894519721,0.0650269894519721
2020-02-19,1.14285714285714,0.0650269894519721,0.0743165593736823
2020-02-20,1.28571428571429,0.130053978903944,0.167212258590785
2020-02-21,1.35714285714286,0.130053978903944,0.176501828512496
2020-02-22,1.42857142857143,0.130053978903944,0.185791398434206
2020-02-23,1.19047619047619,0.130053978903944,0.154826165361838
2020-02-24,1.04761904761905,0.130053978903944,0.136247025518418
2020-02-25,0.761904761904762,0.16256747362993,0.123860932289471
2020-02-26,1.04761904761905,0.130053978903944,0.136247025518418
2020-02-27,1.47619047619048,0.130053978903944,0.191984445048679
2020-02-28,1.97619047619048,0.16256747362993,0.321264293125814
2020-02-29,2.47619047619048,0.16256747362993,0.402548029940779
2020-03-01,3,0.227594463081902,0.682783389245706
2020-03-02,3.42857142857143,0.292621452533874,1.00327355154471
2020-03-03,3.60714285714286,0.32513494725986,1.17280820261592
2020-03-04,3.49285714285714,0.520215915615776,1.81703987668653
2020-03-05,3.17539682539683,0.48770242088979,1.54864871903179
2020-03-06,2.94325396825397,0.682783389245706,2.00960491985532
2020-03-07,2.71248473748474,0.715296883971692,1.94023188054361
2020-03-08,2.71248473748474,0.81283736814965,2.20480895516319
2020-03-09,2.71248473748474,1.1704858101355,3.17492489543499
2020-03-10,2.86427045177045,1.30053978903944,3.72509768909745
2020-03-11,2.94848097808624,1.78824220992923,5.27259814018724
2020-03-12,2.93875235545439,2.37348511499698,6.97508497233331
2020-03-13,2.85510573891304,2.99124151479071,8.5403108153539
2020-03-14,2.70851647911623,3.4789439356805,9.42277697971213
2020-03-15,2.36080758423753,3.99915985129628,9.44124690751848
2020-03-16,2.00770785377931,4.58440275636403,9.20414141883956
2020-03-17,1.7824720047227,5.52729410341762,9.85224700121078
2020-03-18,1.55414383134809,6.0475100190334,9.39870039109652
2020-03-19,1.49641213651962,7.02291486081298,10.5091750314645
2020-03-20,1.38879369282001,7.73821174478467,10.7467796648627
2020-03-21,1.36932678656065,8.74613008129024,11.9763101990546
2020-03-22,1.27914748268159,9.298859491632,11.8946127105309
2020-03-23,1.21249412672006,10.2742643334116,12.4574851606309
2020-03-24,1.0754579393025,10.9245342279313,11.7488770686106
2020-03-25,1.01658555313873,11.509777132999,11.7006731532534
2020-03-26,0.923872710425889,11.8349120802589,10.9339523012409
2020-03-27,0.883825478308049,11.9974795538888,10.6036781052068
2020-03-28,0.840451539585273,12.1600470275188,10.2199302457075
2020-03-29,0.861509992746168,12.2901010064227,10.5880448288929
2020-03-30,0.88893898534929,12.3876414906007,11.0118574575253
2020-03-31,0.940634098746531,12.0625065433408,11.3464049710195
2020-04-01,0.978788967133958,12.5176954695046,12.2521822194938
2020-04-02,1.00795951529185,12.2575875116967,12.3551519669372
2020-04-03,1.00848518920581,12.1600470275188,12.2632273272988
2020-04-04,0.977596089379828,11.9324525644369,11.6651189637038
2020-04-05,0.923383363934226,11.8349120802589,10.9281609285353
2020-04-06,0.878732667834891,11.3146961646431,9.94259314649807
2020-04-07,0.869456649735344,11.0871017015612,9.63975430071446
2020-04-08,0.912863243141937,10.5343722912195,9.61644125422716
2020-04-09,0.969074356636895,10.2092373439596,9.89351011085102
2020-04-10,1.06936646958724,10.3718048175895,11.0912603010336
2020-04-11,1.1453656192471,10.5343722912195,12.0657078427121
2020-04-12,1.24458812942851,10.6644262701234,13.2728183429612
2020-04-13,1.31824722269545,10.6644262701234,14.0583503122306
2020-04-14,1.4255036387754,10.8920207332053,15.5266151888012
2020-04-15,1.49204499215885,10.6644262701234,15.911803810585
2020-04-16,1.60400747721724,11.4122366488211,18.3053129164817
2020-04-17,1.63471206674536,11.9974795538888,19.6124245972728
2020-04-18,1.68960764785916,12.6477494484086,21.3697341962376
2020-04-19,1.66883501612763,13.6881812796401,22.8433162265661
2020-04-20,1.63877597157583,15.0212345634055,24.6164382659133
2020-04-21,1.50681837067413,16.256747362993,24.4959655739661
2020-04-22,1.36688520442517,17.9799625834703,24.5765448314637
2020-04-23,1.18644155105422,18.8253134463459,22.3351340843645
2020-04-24,1.08388573582872,19.7682047933995,21.4264751985067
2020-04-25,1.00381365969831,20.3209342037413,20.3984313315461
2020-04-26,1.01709590746332,20.841150119357,21.1974484932266
2020-04-27,1.09878233697583,22.1742034031225,24.3646230358604
2020-04-28,1.2529407100783,23.1170947501761,28.9643491112331
2020-04-29,1.44035368696497,24.1900400761336,34.8422134114893
2020-04-30,1.60438337455486,25.1979584126392,40.4271855499631
2020-05-01,1.76854229255994,27.7340110012661,49.0487713980616
2020-05-02,1.8591377436205,29.3271722428394,54.5232528303223
2020-05-03,1.90202683052512,32.0257923050962,60.9139162331181
2020-05-04,1.85575126700818,33.8790615044774,62.8711113119821
2020-05-05,1.79252457092434,37.130410977076,66.5571740049277
2020-05-06,1.69037341037902,40.1216524918667,67.8205745527187
2020-05-07,1.61921956422517,44.0557853537111,71.3359895620339
2020-05-08,1.52470039045289,48.4451071417192,73.8642737745113
2020-05-09,1.4900850058375,52.8994559191793,78.824686082131
2020-05-10,1.46989447406318,58.5568040015008,86.0723226206066
2020-05-11,1.47956826922963,64.0190711154665,94.720586247999
2020-05-12,1.47779370294378,70.2941755975818,103.880290051731
2020-05-13,1.47659186917484,77.1545229847648,113.925741309367
2020-05-14,1.47536981536658,83.9823568772219,123.905034359997
2020-05-15,1.46674170379134,91.7530821167325,134.578071992003
2020-05-16,1.45121375348078,98.7109699880936,143.25071726615
2020-05-17,1.40958884264011,104.953560975483,147.94136854639
2020-05-18,1.36038215962325,115.097771329991,156.576954729715
2020-05-19,1.30107211228836,121.795551243544,158.464795123763
2020-05-20,1.24817761404826,130.769275787916,163.223282643779
2020-05-21,1.1856754261339,137.109407259483,162.567254879353
2020-05-22,1.13896256300178,144.197349109748,164.235382320101
2020-05-23,1.09528573959144,151.805506875629,166.270406872326
2020-05-24,1.07218428461402,156.389909631993,167.67880337963
2020-05-25,1.04715264544586,163.087689545546,170.777705547272
2020-05-26,1.03575989726094,169.037659080401,175.082428402347
2020-05-27,1.02251411029758,172.581630005534,176.467151858814
2020-05-28,1.03408180249943,177.263573246076,183.305035339792
2020-05-29,1.04405934362659,179.181869434909,187.076504991997
2020-05-30,1.07167784647551,181.945516486618,194.986979284253
2020-05-31,1.09177576313006,183.343596759835,200.170095267479
2020-06-01,1.12762135663719,187.602864568939,211.54499665425
2020-06-02,1.1549067094614,191.179348988798,220.794312857625
2020-06-03,1.18671334453092,192.447375283111,228.379868368418
2020-06-04,1.20231110937533,198.104723365433,238.183509721987
2020-06-05,1.21209924979125,201.486126816935,244.221183158151
2020-06-06,1.2063610495904,206.590745488915,249.223028563671
2020-06-07,1.1943737752237,213.776227823358,255.328720278467
2020-06-08,1.17472073229206,219.75871085294,258.155113740724
2020-06-09,1.15875512568489,224.37562710403,259.996407985555
2020-06-10,1.15287478552891,232.048811859362,267.523224204601
2020-06-11,1.15273881512572,237.608619457506,273.900678457104
2020-06-12,1.17101611372339,246.842451959686,289.056488795784
2020-06-13,1.19182249550122,255.426014567346,304.422470097586
2020-06-14,1.22771211483455,265.180062985142,325.564775939447
2020-06-15,1.24816461906109,272.593139782667,340.241112475499
2020-06-16,1.27101537061102,287.029131441005,364.818437874648
2020-06-17,1.26799012322121,299.384259436879,379.61628401386
2020-06-18,1.2525442480814,311.12163103296,389.693609404038
2020-06-19,1.20681599970729,323.054083597397,389.866836856114
2020-06-20,1.16018732688058,334.141185298958,387.666368572707
2020-06-21,1.1001879206632,343.732666243124,378.170527338041
2020-06-22,1.04914374116873,353.941903587084,371.335932885736
2020-06-23,0.998898684439102,363.598411520702,363.197974932176
2020-06-24,0.972407918723238,371.076515307678,360.837741937411
2020-06-25,0.962058637723865,377.676754737054,363.3471841623
2020-06-26,0.971493607039592,382.716346419581,371.806483856173
2020-06-27,0.995671830730393,388.373694501903,386.692747412236
2020-06-28,1.03192124077611,393.348259194979,405.904423685607
2020-06-29,1.07556476086257,399.070634266752,429.226311312393
2020-06-30,1.11031976698401,398.973093782574,442.987712521557
2020-07-01,1.13439137816861,406.028522138113,460.59525480402
2020-07-02,1.13544208583041,409.084790642356,464.492087968452
2020-07-03,1.12353406430167,415.099787166664,466.378750966119
2020-07-04,1.08890607146831,417.538299271113,454.659989146867
2020-07-05,1.05362947160411,419.489108954672,441.986088211588
2020-07-06,1.01413333591157,422.285269501106,428.253569065474
2020-07-07,0.994158591605838,425.926780910417,423.438768637108
2020-07-08,0.984935063259015,428.300266025414,421.847949611594
2020-07-09,0.999574637873459,433.762533139379,433.578026985869
2020-07-10,1.02523535471494,438.542016864099,449.60878021707
2020-07-11,1.06396518317528,444.784607851489,473.235336766255
2020-07-12,1.09069799898332,451.547414754494,492.501861718816
2020-07-13,1.11341225057619,457.692465257705,509.600397814348
2020-07-14,1.11894679095044,466.08094689701,521.519779853549
2020-07-15,1.11711697845583,469.104701906526,524.044827173239
2020-07-16,1.10806502191286,471.510700516249,522.464514699685
2020-07-17,1.09468521743632,476.582805693503,521.708152277006
2020-07-18,1.07432665028865,480.777046513155,516.511593916149
2020-07-19,1.05593279321053,486.596962069107,513.813689325391
2020-07-20,1.03159043808297,498.496901138818,514.244636628796
2020-07-21,1.00831317497504,503.926654758057,508.115885213648
2020-07-22,0.985413489788281,510.852029134692,503.400480795042
2020-07-23,0.964522155883755,515.989161301398,497.682978271075
2020-07-24,0.948496096851065,517.289701090438,490.647262425534
2020-07-25,0.942758915356824,518.622754374203,488.936225393192
2020-07-26,0.948868812052617,519.533132226531,492.968785997763
2020-07-27,0.971130139961479,518.882862332011,503.902786720099
2020-07-28,1.00392034486048,516.184242269754,518.207862510999
2020-07-29,1.04261904354725,515.989161301398,537.980125836811
2020-07-30,1.0778387017284,518.622754374203,558.9916762615
2020-07-31,1.09557417094026,518.687781363655,568.260936044329
2020-08-01,1.09496236095348,524.735291382688,574.565393527999
2020-08-02,1.0752700256559,527.921613865835,567.658287285819
2020-08-03,1.04126074517263,526.068344666454,547.774316579125
2020-08-04,0.998449157211534,525.77572321392,524.960327725223
2020-08-05,0.955880018844131,525.483101761386,502.298797213946
2020-08-06,0.9164737355913,523.499778583101,479.773797659273
2020-08-07,0.892783590672195,524.702777887962,468.44603007849
2020-08-08,0.882879147714909,523.337211109471,462.043510911827
2020-08-09,0.892091167010645,521.15880696283,464.921168301346
2020-08-10,0.913231205331813,519.110456795093,474.067868159331
2020-08-11,0.944000077831063,516.346809743384,487.431428585575
2020-08-12,0.975428033132834,512.217595913184,499.631402117626
2020-08-13,1.00771637304069,509.291381387845,513.221263673041
2020-08-14,1.03819429306251,504.674465136755,523.950149559352
2020-08-15,1.06660636682665,497.456469307586,530.590237382577
2020-08-16,1.09032520023172,493.554849940468,538.135290586678
2020-08-17,1.10451179662298,489.49066309972,540.648211730445
2020-08-18,1.110988439439,491.571526762183,546.130283390165
2020-08-19,1.11286097204004,495.017957203137,550.886165030359
2020-08-20,1.11471273594114,500.187602864569,557.565491273005
2020-08-21,1.11247221430698,503.926654758057,560.604401467008
2020-08-22,1.10660529284087,511.079623597774,565.563416536415
2020-08-23,1.09130546020869,521.776563362624,569.417612606559
2020-08-24,1.07078856324427,533.481421463979,571.245804806922
2020-08-25,1.03958004574503,544.470982681362,566.021169082732
2020-08-26,1.00467322163512,552.274221415599,554.855121255638
2020-08-27,0.968526154351316,556.143327287991,538.639358046383
2020-08-28,0.943503943819404,561.182918970519,529.478297252769
2020-08-29,0.924546431751562,560.565162570725,518.268520818998
2020-08-30,0.917442077995711,560.760243539081,514.465043089875
2020-08-31,0.918533962821932,562.646026233188,516.809484141983
2020-09-01,0.930572889677893,562.743566717366,523.673907027823
2020-09-02,0.940859345872421,559.134568802782,526.066984658443
2020-09-03,0.946735720178639,554.387598572788,524.858542392915
2020-09-04,0.943689112121695,552.924491310118,521.788822274786
2020-09-05,0.935797761974412,545.804035965127,510.762195332768
2020-09-06,0.924061373796517,536.732770936577,495.974021673265
2020-09-07,0.909748076047924,526.393479613714,478.885455322748
2020-09-08,0.893344825965261,514.786161996537,459.881554298121
2020-09-09,0.879234431849374,505.357248526001,444.327493288721
2020-09-10,0.868583289721386,498.659468612448,433.127281698118
2020-09-11,0.860999432678993,487.799961373968,419.995490003821
2020-09-12,0.857384799200158,479.151371776856,410.81710267738
2020-09-13,0.861557115237568,470.21016072721,405.112909631528
2020-09-14,0.871884626231598,457.952573215513,399.281808129806
2020-09-15,0.884564238683012,445.922580166898,394.447167636897
2020-09-16,0.899453919798944,436.42863970691,392.547450696901
2020-09-17,0.916994248212361,427.617482636168,392.122772012415
2020-09-18,0.9339836026176,415.522462598101,388.091166585912
2020-09-19,0.949390095503794,405.865954664484,385.325117460653
2020-09-20,0.963714643190337,398.127742919699,383.681535712032
2020-09-21,0.976377882951868,389.60920730149,380.405813003585
2020-09-22,0.986227433800164,383.236562335197,377.958411410238
2020-09-23,0.994615311286206,376.668836400548,374.640591968344
2020-09-24,1.00071409368261,371.856839181102,372.122379800798
2020-09-25,1.0001638096903,369.125705624119,369.186171991639
2020-09-26,0.990604473753809,367.17489594056,363.725094568808
2020-09-27,0.972874513395047,366.654680024944,356.708993413284
2020-09-28,0.951291830149907,364.768897330837,347.001671923616
2020-09-29,0.932586043826671,360.704710490089,336.388178945597
2020-09-30,0.914361748193022,357.258280049134,326.663305502159
2020-10-01,0.895571722328754,354.104471060714,317.125951032156
2020-10-02,0.871379943946255,350.918148577567,305.783036637244
2020-10-03,0.840598276769851,348.447122978392,292.904051121049
2020-10-04,0.791019600785979,342.984855864427,271.307743761515
2020-10-05,0.721390568249813,335.604292561628,242.101771318109
2020-10-06,0.633534061156505,325.817730649106,206.416630094924
2020-10-07,0.534532487393895,313.722710611039,167.694980854874
2020-10-08,0.449925625011468,295.157505122501,132.798924969067
2020-10-09,0.389331833831209,273.340950161364,106.420333387489
2020-10-10,0.323262381815006,252.07712461057,81.4870517026908
